epoch,zeta,train_loss,test_loss
1,zeta0p8,0.038081321865320206,0.03554471954703331
2,zeta0p8,0.03803684562444687,0.035517618060112
3,zeta0p8,0.03800332918763161,0.03549155592918396
4,zeta0p8,0.0379711352288723,0.03546313941478729
5,zeta0p8,0.037936776876449585,0.035434044897556305
6,zeta0p8,0.037901874631643295,0.03540589660406113
7,zeta0p8,0.03786804527044296,0.03537900373339653
8,zeta0p8,0.03783560171723366,0.03535255789756775
9,zeta0p8,0.03780378773808479,0.03532559797167778
10,zeta0p8,0.03777163103222847,0.035297732800245285
11,zeta0p8,0.03773874416947365,0.035269130021333694
12,zeta0p8,0.03770526498556137,0.03524018079042435
13,zeta0p8,0.03767158463597298,0.0352112278342247
14,zeta0p8,0.037637997418642044,0.0351824127137661
15,zeta0p8,0.03760462626814842,0.035153698176145554
16,zeta0p8,0.03757138550281525,0.035124994814395905
17,zeta0p8,0.037538155913352966,0.03509628400206566
18,zeta0p8,0.03750486671924591,0.03506769984960556
19,zeta0p8,0.03747161105275154,0.03503943979740143
20,zeta0p8,0.03743857517838478,0.03501167893409729
21,zeta0p8,0.03740591183304787,0.03498445451259613
22,zeta0p8,0.03737363964319229,0.0349576473236084
23,zeta0p8,0.0373416431248188,0.03493109345436096
24,zeta0p8,0.03730974346399307,0.03490468114614487
25,zeta0p8,0.037277840077877045,0.0348784364759922
26,zeta0p8,0.037245973944664,0.03485248237848282
27,zeta0p8,0.0372142568230629,0.03482690453529358
28,zeta0p8,0.03718281537294388,0.03480173647403717
29,zeta0p8,0.03715169429779053,0.03477698192000389
30,zeta0p8,0.037120919674634933,0.034752603620290756
31,zeta0p8,0.03709051012992859,0.03472861647605896
32,zeta0p8,0.037060488015413284,0.034704990684986115
33,zeta0p8,0.0370309017598629,0.034681692719459534
34,zeta0p8,0.03700172156095505,0.034658655524253845
35,zeta0p8,0.03697291016578674,0.034635793417692184
36,zeta0p8,0.036944419145584106,0.034613095223903656
37,zeta0p8,0.03691621124744415,0.03459063172340393
38,zeta0p8,0.03688833862543106,0.034568436443805695
39,zeta0p8,0.03686081990599632,0.034546542912721634
40,zeta0p8,0.036833640187978745,0.034524913877248764
41,zeta0p8,0.03680673986673355,0.034503474831581116
42,zeta0p8,0.03678002581000328,0.034482192248106
43,zeta0p8,0.036753471940755844,0.03446105867624283
44,zeta0p8,0.03672707453370094,0.034440070390701294
45,zeta0p8,0.03670087456703186,0.03441917523741722
46,zeta0p8,0.036674849689006805,0.03439832106232643
47,zeta0p8,0.03664897754788399,0.034377433359622955
48,zeta0p8,0.03662322089076042,0.034356486052274704
49,zeta0p8,0.036597561091184616,0.034335508942604065
50,zeta0p8,0.03657200187444687,0.03431451693177223
51,zeta0p8,0.036546554416418076,0.03429354354739189
52,zeta0p8,0.036521218717098236,0.03427262231707573
53,zeta0p8,0.03649599477648735,0.03425176814198494
54,zeta0p8,0.03647087886929512,0.034230995923280716
55,zeta0p8,0.03644588962197304,0.034210313111543655
56,zeta0p8,0.03642101585865021,0.03418970853090286
57,zeta0p8,0.036396268755197525,0.03416918218135834
58,zeta0p8,0.03637165576219559,0.03414874151349068
59,zeta0p8,0.03634720668196678,0.034128397703170776
60,zeta0p8,0.03632292151451111,0.03410815820097923
61,zeta0p8,0.036298803985118866,0.034088026732206345
62,zeta0p8,0.03627486526966095,0.034068018198013306
63,zeta0p8,0.03625110536813736,0.0340481661260128
64,zeta0p8,0.036227546632289886,0.034028492867946625
65,zeta0p8,0.03620418906211853,0.03400901332497597
66,zeta0p8,0.03618105873465538,0.033989742398262024
67,zeta0p8,0.036158155649900436,0.03397069871425629
68,zeta0p8,0.0361354723572731,0.033951882272958755
69,zeta0p8,0.036113034933805466,0.033933304250240326
70,zeta0p8,0.03609083592891693,0.03391498699784279
71,zeta0p8,0.03606890141963959,0.03389691933989525
72,zeta0p8,0.03604722395539284,0.033879105001688004
73,zeta0p8,0.036025818437337875,0.03386153280735016
74,zeta0p8,0.036004677414894104,0.03384421765804291
75,zeta0p8,0.03598380088806152,0.033827148377895355
76,zeta0p8,0.035963207483291626,0.03381035476922989
77,zeta0p8,0.035942889750003815,0.03379382938146591
78,zeta0p8,0.03592284396290779,0.033777590841054916
79,zeta0p8,0.035903070122003555,0.033761635422706604
80,zeta0p8,0.03588355705142021,0.03374595195055008
81,zeta0p8,0.03586431220173836,0.03373052924871445
82,zeta0p8,0.0358453206717968,0.03371533751487732
83,zeta0p8,0.03582657501101494,0.033700358122587204
84,zeta0p8,0.03580807149410248,0.03368557617068291
85,zeta0p8,0.035789791494607925,0.03367098420858383
86,zeta0p8,0.035771723836660385,0.03365657106041908
87,zeta0p8,0.035753875970840454,0.03364234045147896
88,zeta0p8,0.03573622554540634,0.033628299832344055
89,zeta0p8,0.03571876138448715,0.03361443802714348
90,zeta0p8,0.035701487213373184,0.03360072895884514
91,zeta0p8,0.035684384405612946,0.03358716145157814
92,zeta0p8,0.03566744551062584,0.033573709428310394
93,zeta0p8,0.035650670528411865,0.03356035798788071
94,zeta0p8,0.035634055733680725,0.03354711830615997
95,zeta0p8,0.03561759367585182,0.033533975481987
96,zeta0p8,0.03560128062963486,0.033520933240652084
97,zeta0p8,0.035585109144449234,0.03350800648331642
98,zeta0p8,0.03556907922029495,0.033495184034109116
99,zeta0p8,0.03555319830775261,0.03348246216773987
100,zeta0p8,0.03553744778037071,0.03346984088420868
101,zeta0p8,0.03552183881402016,0.033457305282354355
102,zeta0p8,0.03550635650753975,0.033444859087467194
103,zeta0p8,0.035491012036800385,0.0334324948489666
104,zeta0p8,0.03547579422593117,0.03342021629214287
105,zeta0p8,0.035460710525512695,0.0334080345928669
106,zeta0p8,0.03544575348496437,0.03339594975113869
107,zeta0p8,0.035430919378995895,0.033383969217538834
108,zeta0p8,0.03541620075702667,0.033372074365615845
109,zeta0p8,0.035401616245508194,0.033360280096530914
110,zeta0p8,0.03538714349269867,0.03334857523441315
111,zeta0p8,0.035372789949178696,0.03333696350455284
112,zeta0p8,0.035358551889657974,0.0333254374563694
113,zeta0p8,0.03534442558884621,0.03331400081515312
114,zeta0p8,0.035330403596162796,0.033302657306194305
115,zeta0p8,0.03531648963689804,0.03329140692949295
116,zeta0p8,0.03530267998576164,0.03328024968504906
117,zeta0p8,0.0352889783680439,0.03326917812228203
118,zeta0p8,0.03527536988258362,0.03325819596648216
119,zeta0p8,0.035261861979961395,0.033247292041778564
120,zeta0p8,0.03524845466017723,0.03323647007346153
121,zeta0p8,0.03523513674736023,0.03322573006153107
122,zeta0p8,0.03522191196680069,0.03321506828069687
123,zeta0p8,0.035208772867918015,0.03320448473095894
124,zeta0p8,0.0351957306265831,0.033193983137607574
125,zeta0p8,0.03518277406692505,0.03318355232477188
126,zeta0p8,0.035169899463653564,0.03317319601774216
127,zeta0p8,0.035157110542058945,0.033162910491228104
128,zeta0p8,0.03514440357685089,0.033152688294649124
129,zeta0p8,0.0351317822933197,0.03314254432916641
130,zeta0p8,0.03511923924088478,0.03313245251774788
131,zeta0p8,0.035106781870126724,0.033122435212135315
132,zeta0p8,0.035094402730464935,0.033112481236457825
133,zeta0p8,0.035082098096609116,0.03310258686542511
134,zeta0p8,0.035069867968559265,0.03309275209903717
135,zeta0p8,0.03505771607160568,0.0330829843878746
136,zeta0p8,0.035045646131038666,0.033073268830776215
137,zeta0p8,0.03503363952040672,0.0330636166036129
138,zeta0p8,0.03502170741558075,0.03305401653051376
139,zeta0p8,0.03500985726714134,0.033044472336769104
140,zeta0p8,0.03499806299805641,0.03303498402237892
141,zeta0p8,0.03498634323477745,0.033025551587343216
142,zeta0p8,0.03497470170259476,0.03301617130637169
143,zeta0p8,0.03496311604976654,0.03300684317946434
144,zeta0p8,0.03495160490274429,0.03299756720662117
145,zeta0p8,0.034940168261528015,0.03298834711313248
146,zeta0p8,0.034928783774375916,0.03297916799783707
147,zeta0p8,0.03491747006773949,0.03297005593776703
148,zeta0p8,0.03490622341632843,0.032960981130599976
149,zeta0p8,0.03489503264427185,0.0329519659280777
150,zeta0p8,0.03488391265273094,0.032942995429039
151,zeta0p8,0.03487285226583481,0.032934073358774185
152,zeta0p8,0.03486185148358345,0.03292519971728325
153,zeta0p8,0.03485090658068657,0.03291637822985649
154,zeta0p8,0.03484003245830536,0.03290759399533272
155,zeta0p8,0.03482920303940773,0.03289886564016342
156,zeta0p8,0.03481844812631607,0.03289017826318741
157,zeta0p8,0.03480774164199829,0.032881539314985275
158,zeta0p8,0.03479709103703499,0.032872945070266724
159,zeta0p8,0.03478650376200676,0.032864395529031754
160,zeta0p8,0.03477596491575241,0.032855886965990067
161,zeta0p8,0.03476548567414284,0.03284742310643196
162,zeta0p8,0.03475506603717804,0.03283900022506714
163,zeta0p8,0.03474469110369682,0.032830625772476196
164,zeta0p8,0.034734372049570084,0.03282228857278824
165,zeta0p8,0.03472410514950752,0.03281399607658386
166,zeta0p8,0.03471389412879944,0.03280574083328247
167,zeta0p8,0.034703731536865234,0.03279752656817436
168,zeta0p8,0.03469362109899521,0.03278935328125954
169,zeta0p8,0.03468356281518936,0.0327812135219574
170,zeta0p8,0.034673549234867096,0.03277311846613884
171,zeta0p8,0.03466358035802841,0.03276506066322327
172,zeta0p8,0.0346536710858345,0.03275703638792038
173,zeta0p8,0.03464381396770477,0.032749053090810776
174,zeta0p8,0.03463399410247803,0.032741107046604156
175,zeta0p8,0.03462422266602516,0.03273319825530052
176,zeta0p8,0.034614499658346176,0.03272532299160957
177,zeta0p8,0.03460482507944107,0.03271748870611191
178,zeta0p8,0.034595198929309845,0.03270968794822693
179,zeta0p8,0.034585610032081604,0.032701920717954636
180,zeta0p8,0.03457606956362724,0.03269419074058533
181,zeta0p8,0.034566573798656464,0.032686494290828705
182,zeta0p8,0.034557122737169266,0.03267883136868477
183,zeta0p8,0.03454771637916565,0.03267120197415352
184,zeta0p8,0.034538350999355316,0.032663606107234955
185,zeta0p8,0.034529026597738266,0.03265604376792908
186,zeta0p8,0.0345197468996048,0.032648514956235886
187,zeta0p8,0.03451050817966461,0.03264101967215538
188,zeta0p8,0.03450130298733711,0.03263355419039726
189,zeta0p8,0.03449214994907379,0.03262612596154213
190,zeta0p8,0.034483034163713455,0.032618727535009384
191,zeta0p8,0.034473955631256104,0.032611358910799026
192,zeta0p8,0.034464918076992035,0.032604023814201355
193,zeta0p8,0.03445592150092125,0.032596711069345474
194,zeta0p8,0.03444696590304375,0.03258943185210228
195,zeta0p8,0.03443804755806923,0.03258218616247177
196,zeta0p8,0.0344291590154171,0.03257497027516365
197,zeta0p8,0.03442031517624855,0.03256777673959732
198,zeta0p8,0.034411508589982986,0.03256061673164368
199,zeta0p8,0.03440273553133011,0.03255348280072212
200,zeta0p8,0.034393999725580215,0.032546378672122955
