epoch,zeta,train_loss,test_loss
1,zeta1p2,0.04308896139264107,0.04040255397558212
2,zeta1p2,0.04291900619864464,0.04025883600115776
3,zeta1p2,0.042763467878103256,0.040128402411937714
4,zeta1p2,0.042621444910764694,0.04001045227050781
5,zeta1p2,0.0424921028316021,0.03990447521209717
6,zeta1p2,0.042374931275844574,0.039810117334127426
7,zeta1p2,0.04226957634091377,0.03972708061337471
8,zeta1p2,0.042175788432359695,0.03965504467487335
9,zeta1p2,0.042093273252248764,0.03959353640675545
10,zeta1p2,0.04202159866690636,0.03954177349805832
11,zeta1p2,0.04196004942059517,0.03949861228466034
12,zeta1p2,0.041907548904418945,0.03946252539753914
13,zeta1p2,0.04186264052987099,0.039431679993867874
14,zeta1p2,0.041823551058769226,0.03940414637327194
15,zeta1p2,0.04178839549422264,0.03937815502285957
16,zeta1p2,0.04175544157624245,0.039352260529994965
17,zeta1p2,0.04172324761748314,0.03932539373636246
18,zeta1p2,0.04169072210788727,0.03929680213332176
19,zeta1p2,0.04165710508823395,0.039266061037778854
20,zeta1p2,0.04162193462252617,0.0392330102622509
21,zeta1p2,0.04158499836921692,0.03919772803783417
22,zeta1p2,0.041546326130628586,0.03916047513484955
23,zeta1p2,0.04150614142417908,0.03912164643406868
24,zeta1p2,0.04146476089954376,0.03908168897032738
25,zeta1p2,0.04142256826162338,0.03904103860259056
26,zeta1p2,0.04137994349002838,0.03900008648633957
27,zeta1p2,0.04133720323443413,0.038959141820669174
28,zeta1p2,0.04129461944103241,0.03891842067241669
29,zeta1p2,0.041252318769693375,0.038878049701452255
30,zeta1p2,0.04121040925383568,0.03883809223771095
31,zeta1p2,0.04116889461874962,0.038798555731773376
32,zeta1p2,0.04112774506211281,0.03875939920544624
33,zeta1p2,0.041086867451667786,0.038720548152923584
34,zeta1p2,0.04104618728160858,0.03868190199136734
35,zeta1p2,0.041005540639162064,0.03864332288503647
36,zeta1p2,0.04096480458974838,0.038604654371738434
37,zeta1p2,0.04092378914356232,0.03856575861573219
38,zeta1p2,0.04088234901428223,0.038526501506567
39,zeta1p2,0.040840331465005875,0.03848676756024361
40,zeta1p2,0.04079761356115341,0.038446467369794846
41,zeta1p2,0.04075410217046738,0.03840555250644684
42,zeta1p2,0.040709733963012695,0.038363974541425705
43,zeta1p2,0.040664467960596085,0.03832171857357025
44,zeta1p2,0.04061829671263695,0.038278818130493164
45,zeta1p2,0.04057122766971588,0.03823531046509743
46,zeta1p2,0.040523335337638855,0.03819127380847931
47,zeta1p2,0.04047470539808273,0.03814683109521866
48,zeta1p2,0.04042546823620796,0.038102105259895325
49,zeta1p2,0.04037577286362648,0.03805726394057274
50,zeta1p2,0.04032580554485321,0.03801248222589493
51,zeta1p2,0.04027576744556427,0.037967976182699203
52,zeta1p2,0.040225885808467865,0.03792397677898407
53,zeta1p2,0.04017642140388489,0.037880755960941315
54,zeta1p2,0.040127649903297424,0.03783859312534332
55,zeta1p2,0.04007986560463905,0.037797778844833374
56,zeta1p2,0.040033385157585144,0.03775861859321594
57,zeta1p2,0.03998851403594017,0.03772139176726341
58,zeta1p2,0.039945557713508606,0.03768637031316757
59,zeta1p2,0.03990480676293373,0.037653736770153046
60,zeta1p2,0.039866458624601364,0.0376235693693161
61,zeta1p2,0.039830613881349564,0.03759581968188286
62,zeta1p2,0.03979722782969475,0.037570271641016006
63,zeta1p2,0.039766110479831696,0.03754657879471779
64,zeta1p2,0.03973693028092384,0.037524301558732986
65,zeta1p2,0.03970926254987717,0.037502989172935486
66,zeta1p2,0.039682671427726746,0.037482187151908875
67,zeta1p2,0.03965676948428154,0.0374615378677845
68,zeta1p2,0.039631232619285583,0.037440765649080276
69,zeta1p2,0.03960582613945007,0.03741965442895889
70,zeta1p2,0.039580389857292175,0.0373980887234211
71,zeta1p2,0.03955481946468353,0.0373760424554348
72,zeta1p2,0.03952910751104355,0.037353575229644775
73,zeta1p2,0.0395033024251461,0.03733082860708237
74,zeta1p2,0.03947753086686134,0.037307996302843094
75,zeta1p2,0.039451949298381805,0.03728528693318367
76,zeta1p2,0.03942670673131943,0.03726287931203842
77,zeta1p2,0.03940196335315704,0.037240926176309586
78,zeta1p2,0.03937780112028122,0.037219516932964325
79,zeta1p2,0.03935425728559494,0.037198666483163834
80,zeta1p2,0.03933132439851761,0.0371783971786499
81,zeta1p2,0.03930896893143654,0.03715869039297104
82,zeta1p2,0.03928713500499725,0.03713949769735336
83,zeta1p2,0.039265766739845276,0.03712080419063568
84,zeta1p2,0.03924483433365822,0.03710254281759262
85,zeta1p2,0.03922427445650101,0.0370846763253212
86,zeta1p2,0.03920406475663185,0.037067145109176636
87,zeta1p2,0.03918415680527687,0.03704989701509476
88,zeta1p2,0.03916451707482338,0.03703287988901138
89,zeta1p2,0.039145104587078094,0.037016063928604126
90,zeta1p2,0.03912588953971863,0.0369994230568409
91,zeta1p2,0.039106860756874084,0.03698296099901199
92,zeta1p2,0.03908801078796387,0.03696667030453682
93,zeta1p2,0.03906933218240738,0.036950577050447464
94,zeta1p2,0.03905082121491432,0.03693467006087303
95,zeta1p2,0.0390324741601944,0.03691896051168442
96,zeta1p2,0.0390143096446991,0.036903444677591324
97,zeta1p2,0.03899630159139633,0.03688811510801315
98,zeta1p2,0.038978446274995804,0.03687296062707901
99,zeta1p2,0.038960739970207214,0.036857977509498596
100,zeta1p2,0.03894318640232086,0.036843158304691315
101,zeta1p2,0.03892577067017555,0.036828476935625076
102,zeta1p2,0.03890850022435188,0.03681391850113869
103,zeta1p2,0.038891371339559555,0.03679946810007095
104,zeta1p2,0.03887437656521797,0.03678510710597038
105,zeta1p2,0.038857508450746536,0.036770813167095184
106,zeta1p2,0.03884077072143555,0.03675658255815506
107,zeta1p2,0.03882415592670441,0.03674241900444031
108,zeta1p2,0.03880766034126282,0.036728329956531525
109,zeta1p2,0.03879128769040108,0.036714304238557816
110,zeta1p2,0.03877503424882889,0.03670036420226097
111,zeta1p2,0.03875889629125595,0.03668652102351189
112,zeta1p2,0.03874288126826286,0.036672767251729965
113,zeta1p2,0.03872697427868843,0.036659110337495804
114,zeta1p2,0.03871118649840355,0.036645542830228806
115,zeta1p2,0.038695503026247025,0.03663207218050957
116,zeta1p2,0.038679931312799454,0.036618687212467194
117,zeta1p2,0.03866446763277054,0.036605387926101685
118,zeta1p2,0.03864910453557968,0.03659217059612274
119,zeta1p2,0.03863384574651718,0.03657901659607887
120,zeta1p2,0.03861868754029274,0.036565929651260376
121,zeta1p2,0.03860362619161606,0.03655291721224785
122,zeta1p2,0.03858865797519684,0.036539964377880096
123,zeta1p2,0.03857378661632538,0.036527086049318314
124,zeta1p2,0.03855900838971138,0.0365142859518528
125,zeta1p2,0.038544319570064545,0.03650156408548355
126,zeta1p2,0.03852972388267517,0.03648893162608147
127,zeta1p2,0.03851521387696266,0.036476388573646545
128,zeta1p2,0.038500797003507614,0.03646393120288849
129,zeta1p2,0.038486458361148834,0.036451563239097595
130,zeta1p2,0.038472216576337814,0.03643927723169327
131,zeta1p2,0.03845805302262306,0.03642706200480461
132,zeta1p2,0.03844397887587547,0.03641492873430252
133,zeta1p2,0.03842997923493385,0.0364028699696064
134,zeta1p2,0.038416072726249695,0.03639087826013565
135,zeta1p2,0.038402244448661804,0.036378949880599976
136,zeta1p2,0.03838849067687988,0.03636708855628967
137,zeta1p2,0.038374822586774826,0.03635530173778534
138,zeta1p2,0.03836123272776604,0.03634357824921608
139,zeta1p2,0.03834771737456322,0.036331918090581894
140,zeta1p2,0.03833427652716637,0.036320339888334274
141,zeta1p2,0.038320913910865784,0.03630882874131203
142,zeta1p2,0.03830762580037117,0.03629738464951515
143,zeta1p2,0.03829440847039223,0.03628601133823395
144,zeta1p2,0.038281261920928955,0.03627470135688782
145,zeta1p2,0.03826817870140076,0.03626345470547676
146,zeta1p2,0.038255173712968826,0.03625226393342018
147,zeta1p2,0.03824223205447197,0.036241136491298676
148,zeta1p2,0.038229361176490784,0.03623005747795105
149,zeta1p2,0.038216546177864075,0.0362190417945385
150,zeta1p2,0.03820381313562393,0.03620808199048042
151,zeta1p2,0.038191135972738266,0.036197174340486526
152,zeta1p2,0.03817852586507797,0.036186333745718
153,zeta1p2,0.038165975362062454,0.03617553785443306
154,zeta1p2,0.03815348818898201,0.03616480901837349
155,zeta1p2,0.03814106807112694,0.036154136061668396
156,zeta1p2,0.03812871128320694,0.03614351898431778
157,zeta1p2,0.03811640664935112,0.03613295406103134
158,zeta1p2,0.038104165345430374,0.03612244129180908
159,zeta1p2,0.0380919873714447,0.0361119881272316
160,zeta1p2,0.03807986155152321,0.0361015722155571
161,zeta1p2,0.03806779533624649,0.03609120845794678
162,zeta1p2,0.03805578872561455,0.036080893129110336
163,zeta1p2,0.03804383426904678,0.036070626229047775
164,zeta1p2,0.038031935691833496,0.036060407757759094
165,zeta1p2,0.03802008926868439,0.036050233989953995
166,zeta1p2,0.038008302450180054,0.036040112376213074
167,zeta1p2,0.0379965677857399,0.03603003919124603
168,zeta1p2,0.03798488527536392,0.036020003259181976
169,zeta1p2,0.037973254919052124,0.0360100194811821
170,zeta1p2,0.037961672991514206,0.0360000804066658
171,zeta1p2,0.037950146943330765,0.03599018231034279
172,zeta1p2,0.0379386767745018,0.03598032891750336
173,zeta1p2,0.03792724758386612,0.03597050905227661
174,zeta1p2,0.03791586682200432,0.03596073389053345
175,zeta1p2,0.03790454566478729,0.035951003432273865
176,zeta1p2,0.03789326548576355,0.03594131022691727
177,zeta1p2,0.03788203373551369,0.035931654274463654
178,zeta1p2,0.037870846688747406,0.03592204302549362
179,zeta1p2,0.037859708070755005,0.035912469029426575
180,zeta1p2,0.037848614156246185,0.03590293973684311
181,zeta1p2,0.03783757984638214,0.03589344397187233
182,zeta1p2,0.037826575338840485,0.03588399291038513
183,zeta1p2,0.03781561553478241,0.03587457910180092
184,zeta1p2,0.03780470788478851,0.03586519882082939
185,zeta1p2,0.0377938374876976,0.03585585951805115
186,zeta1p2,0.03778301551938057,0.03584655746817589
187,zeta1p2,0.03777223825454712,0.035837288945913315
188,zeta1p2,0.037761494517326355,0.035828057676553726
189,zeta1p2,0.03775079920887947,0.03581886738538742
190,zeta1p2,0.03774014860391617,0.0358097068965435
191,zeta1p2,0.03772953525185585,0.03580058738589287
192,zeta1p2,0.037718962877988815,0.03579150512814522
193,zeta1p2,0.037708431482315063,0.035782452672719955
194,zeta1p2,0.037697941064834595,0.035773444920778275
195,zeta1p2,0.03768748790025711,0.03576446697115898
