epoch,zeta,train_loss,test_loss
103,zeta0p3,0.042376939207315445,0.0398971326649189
104,zeta0p3,0.04230917990207672,0.039828550070524216
105,zeta0p3,0.042246393859386444,0.03976504132151604
106,zeta0p3,0.04218846932053566,0.0397065132856369
107,zeta0p3,0.042135193943977356,0.039652783423662186
108,zeta0p3,0.04208633303642273,0.0396035797894001
109,zeta0p3,0.04204152151942253,0.03955857828259468
110,zeta0p3,0.04200039431452751,0.03951742500066757
111,zeta0p3,0.041962575167417526,0.03947979584336281
112,zeta0p3,0.04192773997783661,0.0394454300403595
113,zeta0p3,0.04189562425017357,0.039414118975400925
114,zeta0p3,0.04186604917049408,0.039385706186294556
115,zeta0p3,0.04183889552950859,0.039360061287879944
116,zeta0p3,0.04181405156850815,0.03933700919151306
117,zeta0p3,0.0417914018034935,0.039316337555646896
118,zeta0p3,0.04177078604698181,0.03929775580763817
119,zeta0p3,0.04175197705626488,0.03928091377019882
120,zeta0p3,0.04173467308282852,0.039265427738428116
121,zeta0p3,0.04171852022409439,0.039250899106264114
122,zeta0p3,0.04170316085219383,0.03923700004816055
123,zeta0p3,0.04168827459216118,0.03922344371676445
124,zeta0p3,0.04167358949780464,0.03921007364988327
125,zeta0p3,0.0416589230298996,0.03919680044054985
126,zeta0p3,0.041644200682640076,0.0391836017370224
127,zeta0p3,0.04162938520312309,0.03917049989104271
128,zeta0p3,0.041614510118961334,0.039157554507255554
129,zeta0p3,0.0415995791554451,0.03914479538798332
130,zeta0p3,0.04158461466431618,0.03913223743438721
131,zeta0p3,0.041569627821445465,0.039119869470596313
132,zeta0p3,0.04155458137392998,0.03910769149661064
133,zeta0p3,0.041539449244737625,0.03909565508365631
134,zeta0p3,0.04152420908212662,0.03908376395702362
135,zeta0p3,0.04150884971022606,0.03907201066613197
136,zeta0p3,0.041493382304906845,0.039060402661561966
137,zeta0p3,0.04147781804203987,0.039048969745635986
138,zeta0p3,0.041462212800979614,0.03903771936893463
139,zeta0p3,0.04144660010933876,0.039026666432619095
140,zeta0p3,0.041431017220020294,0.039015814661979675
141,zeta0p3,0.0414154976606369,0.03900514915585518
142,zeta0p3,0.04140007495880127,0.03899466618895531
143,zeta0p3,0.0413847491145134,0.03898434340953827
144,zeta0p3,0.04136955738067627,0.03897416591644287
145,zeta0p3,0.04135448485612869,0.03896411508321762
146,zeta0p3,0.04133955389261246,0.03895418718457222
147,zeta0p3,0.04132477939128876,0.03894437476992607
148,zeta0p3,0.04131016880273819,0.03893465921282768
149,zeta0p3,0.04129571467638016,0.038925040513277054
150,zeta0p3,0.041281431913375854,0.03891550004482269
151,zeta0p3,0.04126732796430588,0.0389060340821743
152,zeta0p3,0.04125337675213814,0.03889661282300949
153,zeta0p3,0.041239574551582336,0.03888722509145737
154,zeta0p3,0.04122591391205788,0.03887786716222763
155,zeta0p3,0.041212376207113266,0.03886851668357849
156,zeta0p3,0.04119895398616791,0.03885916620492935
157,zeta0p3,0.041185636073350906,0.03884981945157051
158,zeta0p3,0.041172418743371964,0.03884047642350197
159,zeta0p3,0.041159290820360184,0.03883112221956253
160,zeta0p3,0.041146256029605865,0.03882177546620369
161,zeta0p3,0.04113331437110901,0.03881242126226425
162,zeta0p3,0.04112044721841812,0.03880308195948601
163,zeta0p3,0.041107673197984695,0.038793738931417465
164,zeta0p3,0.04109496623277664,0.03878439962863922
165,zeta0p3,0.04108233377337456,0.038775067776441574
166,zeta0p3,0.041069768369197845,0.03876575082540512
167,zeta0p3,0.041057273745536804,0.03875643387436867
168,zeta0p3,0.04104483500123024,0.03874713182449341
169,zeta0p3,0.04103246331214905,0.03873784840106964
170,zeta0p3,0.041020143777132034,0.038728583604097366
171,zeta0p3,0.041007887572050095,0.03871934115886688
172,zeta0p3,0.04099568352103233,0.038710128515958786
173,zeta0p3,0.04098355397582054,0.03870094567537308
174,zeta0p3,0.04097147285938263,0.03869178891181946
175,zeta0p3,0.04095946624875069,0.038682661950588226
176,zeta0p3,0.040947508066892624,0.03867357596755028
177,zeta0p3,0.040935616940259933,0.03866451233625412
178,zeta0p3,0.04092378169298172,0.03865548223257065
179,zeta0p3,0.04091200977563858,0.038646481931209564
180,zeta0p3,0.04090029373764992,0.038637515157461166
181,zeta0p3,0.04088863357901573,0.03862858936190605
182,zeta0p3,0.04087703302502632,0.03861968219280243
183,zeta0p3,0.04086548835039139,0.03861081972718239
184,zeta0p3,0.040853992104530334,0.038601987063884735
185,zeta0p3,0.04084256291389465,0.03859320282936096
186,zeta0p3,0.04083118587732315,0.03858444467186928
187,zeta0p3,0.040819860994815826,0.038575734943151474
188,zeta0p3,0.04080859199166298,0.038567062467336655
189,zeta0p3,0.04079737141728401,0.03855843469500542
190,zeta0p3,0.04078620299696922,0.03854985162615776
191,zeta0p3,0.04077509418129921,0.038541313260793686
192,zeta0p3,0.04076402634382248,0.03853281959891319
193,zeta0p3,0.04075300693511963,0.03852437809109688
194,zeta0p3,0.040742043405771255,0.038515977561473846
195,zeta0p3,0.040731124579906464,0.03850762918591499
196,zeta0p3,0.04072025418281555,0.03849932178854942
197,zeta0p3,0.04070942476391792,0.03849106654524803
198,zeta0p3,0.04069865122437477,0.038482848554849625
199,zeta0p3,0.0406879223883152,0.0384746678173542
200,zeta0p3,0.04067723825573921,0.03846653178334236
201,zeta0p3,0.040666595101356506,0.038458436727523804
202,zeta0p3,0.04065600037574768,0.03845037519931793
203,zeta0p3,0.04064545780420303,0.038442350924015045
204,zeta0p3,0.040634945034980774,0.038434356451034546
205,zeta0p3,0.04062448441982269,0.03842639550566673
206,zeta0p3,0.040614061057567596,0.038418468087911606
207,zeta0p3,0.04060368984937668,0.03841055929660797
208,zeta0p3,0.040593355894088745,0.038402680307626724
209,zeta0p3,0.04058306664228439,0.03839483484625816
210,zeta0p3,0.04057281091809273,0.03838701546192169
211,zeta0p3,0.040562599897384644,0.03837921470403671
212,zeta0p3,0.04055243358016014,0.03837144747376442
213,zeta0p3,0.04054230824112892,0.03836369886994362
214,zeta0p3,0.04053222015500069,0.03835596889257431
215,zeta0p3,0.04052216559648514,0.03834827244281769
216,zeta0p3,0.04051215201616287,0.038340598344802856
217,zeta0p3,0.04050218686461449,0.038332946598529816
218,zeta0p3,0.04049225151538849,0.038325320929288864
219,zeta0p3,0.04048234969377518,0.0383177176117897
220,zeta0p3,0.04047249257564545,0.03831014037132263
221,zeta0p3,0.040462676435709,0.03830258548259735
222,zeta0p3,0.04045289382338524,0.03829506039619446
223,zeta0p3,0.040443144738674164,0.038287557661533356
224,zeta0p3,0.040433429181575775,0.038280077278614044
225,zeta0p3,0.04042375460267067,0.03827262297272682
226,zeta0p3,0.04041411355137825,0.03826519101858139
227,zeta0p3,0.040404509752988815,0.038257792592048645
228,zeta0p3,0.04039493575692177,0.03825041279196739
229,zeta0p3,0.040385399013757706,0.03824305906891823
230,zeta0p3,0.04037589952349663,0.038235731422901154
231,zeta0p3,0.04036642983555794,0.03822842240333557
232,zeta0p3,0.040356993675231934,0.038221146911382675
233,zeta0p3,0.040347591042518616,0.03821389377117157
234,zeta0p3,0.04033821448683739,0.03820665925741196
235,zeta0p3,0.04032887890934944,0.03819945082068443
236,zeta0p3,0.04031958058476448,0.038192268460989
237,zeta0p3,0.04031030833721161,0.038185104727745056
238,zeta0p3,0.04030105471611023,0.038177963346242905
239,zeta0p3,0.04029184952378273,0.038170844316482544
240,zeta0p3,0.04028267040848732,0.03816375136375427
241,zeta0p3,0.040273517370224,0.03815668448805809
242,zeta0p3,0.04026440158486366,0.0381496287882328
243,zeta0p3,0.040255311876535416,0.0381426066160202
244,zeta0p3,0.040246251970529556,0.038135599344968796
245,zeta0p3,0.040237218141555786,0.038128625601530075
246,zeta0p3,0.0402282178401947,0.03812165930867195
247,zeta0p3,0.0402192547917366,0.038114722818136215
248,zeta0p3,0.0402103029191494,0.03810780867934227
249,zeta0p3,0.04020138829946518,0.038100916892290115
250,zeta0p3,0.040192507207393646,0.03809404745697975
251,zeta0p3,0.040183648467063904,0.03808719292283058
252,zeta0p3,0.04017482325434685,0.0380803719162941
253,zeta0p3,0.04016602039337158,0.038073569536209106
254,zeta0p3,0.040157247334718704,0.03806678205728531
255,zeta0p3,0.040148500353097916,0.038060013204813004
256,zeta0p3,0.040139779448509216,0.03805327042937279
257,zeta0p3,0.0401310920715332,0.03804655000567436
258,zeta0p3,0.04012242332100868,0.03803984448313713
259,zeta0p3,0.04011378809809685,0.03803315758705139
260,zeta0p3,0.040105171501636505,0.03802649676799774
261,zeta0p3,0.04009658843278885,0.038019850850105286
262,zeta0p3,0.040088020265102386,0.03801322355866432
263,zeta0p3,0.04007948562502861,0.03800661489367485
264,zeta0p3,0.040070973336696625,0.03800003230571747
265,zeta0p3,0.04006249085068703,0.037993453443050385
266,zeta0p3,0.04005402699112892,0.03798690438270569
267,zeta0p3,0.0400455966591835,0.03798036649823189
268,zeta0p3,0.040037184953689575,0.037973854690790176
269,zeta0p3,0.04002879932522774,0.03796735405921936
270,zeta0p3,0.04002043604850769,0.037960879504680634
271,zeta0p3,0.04001209884881973,0.0379544198513031
272,zeta0p3,0.040003787726163864,0.037947967648506165
273,zeta0p3,0.03999549150466919,0.037941545248031616
274,zeta0p3,0.0399872288107872,0.03793514147400856
275,zeta0p3,0.0399789921939373,0.0379287488758564
276,zeta0p3,0.0399707667529583,0.03792238235473633
277,zeta0p3,0.03996257483959198,0.03791602700948715
278,zeta0p3,0.039954397827386856,0.03790969401597977
279,zeta0p3,0.03994624689221382,0.03790337219834328
280,zeta0p3,0.039938122034072876,0.03789707273244858
281,zeta0p3,0.03993001580238342,0.03789079189300537
282,zeta0p3,0.03992193192243576,0.03788452968001366
283,zeta0p3,0.03991387411952019,0.03787827864289284
284,zeta0p3,0.03990583494305611,0.03787204995751381
285,zeta0p3,0.039897818118333817,0.037865832448005676
286,zeta0p3,0.039889827370643616,0.03785964101552963
287,zeta0p3,0.03988185152411461,0.03785346448421478
288,zeta0p3,0.03987390175461769,0.03784729912877083
289,zeta0p3,0.03986596688628197,0.037841156125068665
290,zeta0p3,0.03985806182026863,0.037835028022527695
291,zeta0p3,0.039850179105997086,0.03782891854643822
292,zeta0p3,0.039842311292886734,0.03782282769680023
293,zeta0p3,0.039834462106227875,0.03781674802303314
294,zeta0p3,0.039826635271310806,0.037810686975717545
295,zeta0p3,0.03981883078813553,0.03780464828014374
296,zeta0p3,0.03981104493141174,0.037798620760440826
297,zeta0p3,0.03980328142642975,0.03779261186718941
298,zeta0p3,0.03979553282260895,0.03778661787509918
299,zeta0p3,0.039787814021110535,0.03778064250946045
300,zeta0p3,0.039780110120773315,0.03777468577027321
