epoch,zeta,train_loss,test_loss
162,zeta0p1,0.07643941044807434,0.0738854706287384
163,zeta0p1,0.07640332728624344,0.07384670525789261
164,zeta0p1,0.0763678103685379,0.073808453977108
165,zeta0p1,0.07633283734321594,0.07377073913812637
166,zeta0p1,0.07629843056201935,0.07373357564210892
167,zeta0p1,0.07626453787088394,0.07369696348905563
168,zeta0p1,0.07623116672039032,0.07366089522838593
169,zeta0p1,0.0761982798576355,0.0736253559589386
170,zeta0p1,0.07616585493087769,0.07359036058187485
171,zeta0p1,0.07613390684127808,0.07355588674545288
172,zeta0p1,0.07610239088535309,0.0735219419002533
173,zeta0p1,0.07607132196426392,0.0734885185956955
174,zeta0p1,0.07604071497917175,0.07345563173294067
175,zeta0p1,0.07601054757833481,0.07342325150966644
176,zeta0p1,0.07598084211349487,0.0733913853764534
177,zeta0p1,0.07595157623291016,0.07336002588272095
178,zeta0p1,0.07592277228832245,0.0733291506767273
179,zeta0p1,0.07589440047740936,0.07329876720905304
180,zeta0p1,0.0758664682507515,0.07326885312795639
181,zeta0p1,0.07583894580602646,0.07323940843343735
182,zeta0p1,0.07581185549497604,0.07321041822433472
183,zeta0p1,0.07578516006469727,0.0731818899512291
184,zeta0p1,0.07575888931751251,0.0731537938117981
185,zeta0p1,0.0757329910993576,0.0731261596083641
186,zeta0p1,0.07570749521255493,0.07309896498918533
187,zeta0p1,0.0756823793053627,0.07307221740484238
188,zeta0p1,0.07565763592720032,0.07304590195417404
189,zeta0p1,0.07563327252864838,0.07302003353834152
190,zeta0p1,0.07560927420854568,0.07299459725618362
191,zeta0p1,0.07558563351631165,0.07296958565711975
192,zeta0p1,0.07556235790252686,0.0729450061917305
193,zeta0p1,0.07553941011428833,0.07292083650827408
194,zeta0p1,0.07551681250333786,0.07289708405733109
195,zeta0p1,0.07549454271793365,0.07287374138832092
196,zeta0p1,0.07547261565923691,0.07285082340240479
197,zeta0p1,0.07545099407434464,0.07282831519842148
198,zeta0p1,0.07542968541383743,0.07280619442462921
199,zeta0p1,0.0754086896777153,0.07278446853160858
200,zeta0p1,0.07538799196481705,0.07276313006877899
201,zeta0p1,0.07536759227514267,0.07274216413497925
202,zeta0p1,0.07534746080636978,0.07272155582904816
203,zeta0p1,0.07532761991024017,0.07270129770040512
204,zeta0p1,0.07530804723501205,0.07268136739730835
205,zeta0p1,0.07528872787952423,0.07266177237033844
206,zeta0p1,0.0752696618437767,0.0726424902677536
207,zeta0p1,0.07525085657835007,0.07262349873781204
208,zeta0p1,0.07523227483034134,0.07260478287935257
209,zeta0p1,0.07521393150091171,0.07258635014295578
210,zeta0p1,0.0751958116889,0.07256817817687988
211,zeta0p1,0.07517790794372559,0.07255025953054428
212,zeta0p1,0.07516022771596909,0.07253259420394897
213,zeta0p1,0.0751427412033081,0.07251517474651337
214,zeta0p1,0.07512545585632324,0.07249800115823746
215,zeta0p1,0.0751083642244339,0.07248109579086304
216,zeta0p1,0.07509145885705948,0.07246440649032593
217,zeta0p1,0.07507473230361938,0.07244798541069031
218,zeta0p1,0.07505818456411362,0.07243179529905319
219,zeta0p1,0.07504180073738098,0.07241587340831757
220,zeta0p1,0.07502558082342148,0.07240018248558044
221,zeta0p1,0.07500950992107391,0.07238472253084183
222,zeta0p1,0.07499360293149948,0.07236950099468231
223,zeta0p1,0.07497783750295639,0.0723545104265213
224,zeta0p1,0.07496221363544464,0.0723397508263588
225,zeta0p1,0.07494671642780304,0.072325199842453
226,zeta0p1,0.07493136078119278,0.07231085002422333
227,zeta0p1,0.07491613179445267,0.07229670882225037
228,zeta0p1,0.07490101456642151,0.07228273898363113
229,zeta0p1,0.0748860090970993,0.07226897031068802
230,zeta0p1,0.07487114518880844,0.07225535809993744
231,zeta0p1,0.07485636323690414,0.07224193215370178
232,zeta0p1,0.0748417004942894,0.07222866266965866
233,zeta0p1,0.07482714205980301,0.07221554219722748
234,zeta0p1,0.07481267303228378,0.07220258563756943
235,zeta0p1,0.07479830086231232,0.07218977808952332
236,zeta0p1,0.07478401809930801,0.07217710465192795
237,zeta0p1,0.07476982474327087,0.07216457277536392
238,zeta0p1,0.0747557133436203,0.07215218245983124
239,zeta0p1,0.07474169135093689,0.0721399188041687
240,zeta0p1,0.07472775131464005,0.07212778925895691
241,zeta0p1,0.07471389323472977,0.07211577147245407
242,zeta0p1,0.07470010966062546,0.07210388779640198
243,zeta0p1,0.07468638569116592,0.07209212332963943
244,zeta0p1,0.07467273622751236,0.07208046317100525
245,zeta0p1,0.07465916872024536,0.07206891477108002
246,zeta0p1,0.07464566081762314,0.07205747812986374
247,zeta0p1,0.07463221997022629,0.07204613834619522
248,zeta0p1,0.07461884617805481,0.07203491032123566
249,zeta0p1,0.0746055319905281,0.07202377915382385
250,zeta0p1,0.07459227740764618,0.07201273739337921
251,zeta0p1,0.07457908987998962,0.07200179249048233
252,zeta0p1,0.07456594705581665,0.0719909518957138
253,zeta0p1,0.07455287873744965,0.07198020070791245
254,zeta0p1,0.07453987002372742,0.07196951657533646
255,zeta0p1,0.07452689856290817,0.07195892930030823
256,zeta0p1,0.0745140016078949,0.07194841653108597
257,zeta0p1,0.0745011419057846,0.07193799316883087
258,zeta0p1,0.07448834180831909,0.07192762941122055
259,zeta0p1,0.07447559386491776,0.07191735506057739
260,zeta0p1,0.0744628980755806,0.07190714031457901
261,zeta0p1,0.07445025444030762,0.0718970000743866
262,zeta0p1,0.07443766295909882,0.07188692688941956
263,zeta0p1,0.0744251236319542,0.07187691330909729
264,zeta0p1,0.07441262155771255,0.071866974234581
265,zeta0p1,0.07440017908811569,0.07185710221529007
266,zeta0p1,0.07438778877258301,0.07184728235006332
267,zeta0p1,0.07437543570995331,0.07183752208948135
268,zeta0p1,0.07436313480138779,0.07182782143354416
269,zeta0p1,0.07435087859630585,0.07181817293167114
270,zeta0p1,0.07433866709470749,0.0718085989356041
271,zeta0p1,0.0743265151977539,0.07179906219244003
272,zeta0p1,0.07431439310312271,0.07178959250450134
273,zeta0p1,0.0743023157119751,0.07178016006946564
274,zeta0p1,0.07429029047489166,0.07177078723907471
275,zeta0p1,0.07427830994129181,0.07176146656274796
276,zeta0p1,0.07426636666059494,0.07175218313932419
277,zeta0p1,0.07425447553396225,0.0717429593205452
278,zeta0p1,0.07424262166023254,0.071733757853508
279,zeta0p1,0.07423081994056702,0.07172462344169617
280,zeta0p1,0.07421904802322388,0.07171551883220673
281,zeta0p1,0.07420732825994492,0.07170646637678146
282,zeta0p1,0.07419564574956894,0.07169744372367859
283,zeta0p1,0.07418400794267654,0.07168848067522049
284,zeta0p1,0.07417240738868713,0.07167953252792358
285,zeta0p1,0.07416084408760071,0.07167062908411026
286,zeta0p1,0.07414934039115906,0.07166175544261932
287,zeta0p1,0.0741378664970398,0.07165293395519257
288,zeta0p1,0.07412642240524292,0.0716441422700882
289,zeta0p1,0.07411502301692963,0.07163537293672562
290,zeta0p1,0.07410366088151932,0.07162665575742722
291,zeta0p1,0.07409234344959259,0.0716179683804512
292,zeta0p1,0.07408106327056885,0.07160930335521698
293,zeta0p1,0.07406982034444809,0.07160067558288574
294,zeta0p1,0.07405861467123032,0.07159207761287689
295,zeta0p1,0.07404745370149612,0.07158351689577103
296,zeta0p1,0.07403631508350372,0.07157498598098755
297,zeta0p1,0.0740252286195755,0.07156646996736526
298,zeta0p1,0.07401416450738907,0.07155800610780716
299,zeta0p1,0.07400314509868622,0.07154955714941025
300,zeta0p1,0.07399216294288635,0.07154113799333572
